Lemma;Haupteintrag;Wortart;Varianten;Werk;Band;Spalte;Zeile;IstVariante;ZusatzVhd;IstNachtrag;Nband;Nspalte;Nzeile
hanchos;;a.;;tl;4;872;17;0;0;;;;
handeler;;v.;;tl;4;872;22;0;0;;;;
hanebane;;s.f.;;tl;4;872;26;0;0;;;;
haneker;harneschier;v.;;;4;921;52;1;;;;;
hanekoke;;s.f.;;tl;4;872;32;0;0;;;;
hanepee;;s.f.;henapee;tl;4;872;36;0;0;;;;
hanepel;;s.m.;henapel;tl;4;873;10;0;0;;;;
hanepelee;;s.f.;;tl;4;873;46;0;0;;;;
hanepelet;;s.m.;;tl;4;873;49;0;0;;;;
haneperie;;s.f.;henaperie;tl;4;873;52;0;0;;;;
hanepier1;;s.m.;henapier;tl;4;874;3;0;0
hanepier2;;s.m.;hanapier;tl;4;875;32;0;0
hanepin;;s.m.;henapin;tl;4;875;36;0;0
hanequin;;s.m.;hanote ;tl;4;875;39;0;0
haner;;v.;;tl;4;875;45;0;0
haner;ahaner;v.;;;1;220;22;1;
hanete;;s.f.;;tl;4;875;49;0;0
haneton;;s.m.;keneton, queneton;tl;4;875;52;0;0
hangar;;s.m.;;tl;4;876;29;0;0
hange;häenge;s.f. und m.;;;4;816;4;1;
hanker;;v.;;tl;4;876;35;0;0
hanöart;henöart;s.m.;;;4;1056;20;1;
hanon;;s.m.;;tl;4;876;41;0;0
hanote;hanequin;s.m.;;;4;875;39;1;
hansac;;s.m.;hansart, hançac;tl;4;877;13;0;0
hansage;;s.m.;;tl;4;877;47;0;0
hansagier;;v.;;tl;4;878;20;0;0
hansart;hansac;s.m.;;;4;877;13;1;
hanscote;;s.f.;;tl;4;878;27;0;0
hanse;;s.f.;;tl;4;878;34;0;0
hansëis;assassis;s.m.;;;1;569;28;1;
hanser;;v.;;tl;4;879;36;0;0
hanst;;s.m.;;tl;4;879;52;0;0
hanste;;s.f.;hante, haste;tl;4;880;4;0;0
hanstee;;s.f.;hantee;tl;4;883;25;0;0
hanster;hanter;v.;;;4;885;34;1;
hanstier1;;s.m.;hantier;tl;4;883;36;0;0
hanstier2;;s.m.;hantier;tl;4;884;4;0;0
hant;;s.m.;;tl;4;884;22;0;0
hantable;;a.;;tl;4;884;40;0;0
hantage;;s.m.;;tl;4;884;50;0;0
hantance;;s.f.;;tl;4;885;1;0;0
hante;hanste;s.f.;;;4;880;4;1;
hante1;;s.f.;hanter;tl;4;885;4;0;0
hante2;;s.f.;;tl;4;885;19;0;0
hantee;hanstee;s.f.;;;4;883;25;1;
hantëiz;;s.m.;hanter;tl;4;885;23;0;0
hantement;;s.m.;;tl;4;885;26;0;0
hanter;;v.;hanster, haster, anter;tl;4;885;34;0;0
hanter;hante1;s.f.;;;4;885;4;1;
hanter;hantëiz;s.m.;;;4;885;23;1;
hantie;;s.f.;;tl;4;891;9;0;0
hantier;hanstier1;s.m.;;;4;883;36;1;
hantier;hanstier2;s.m.;;;4;884;4;1;
hantin;;s.m.;;tl;4;891;14;0;0
hantine;;s.f.;;tl;4;891;20;0;0
hantise;;s.f.;antise;tl;4;891;31;0;0
häon!;;interj.;;tl;4;891;48;0;0
häor;;s.f.;;tl;4;891;50;0;0
hapart;;s.m.;;tl;4;892;44;0;0
hape1;;s.f.;;tl;4;893;8;0;0
hape2;;s.f.;;tl;4;893;24;0;0
hapee;;s.f.;;tl;4;893;37;0;0
hapel;;s.m.;;tl;4;893;43;0;0
hapement;;s.m.;;tl;4;894;9;0;0
hapëor;;s.m.;;tl;4;894;15;0;0
haper;;v.;;tl;4;894;25;0;0
hapïete;;s.f.;;tl;4;897;7;0;0
hapir;;v.;;tl;4;897;10;0;0
haquenee;;s.f.;haguenee;tl;4;897;23;0;0
hara!;;interj.;;tl;4;897;49;0;0
harace1;;s.f.;;tl;4;898;1;0;0
harace2;;s.f.;;tl;4;898;13;0;0
harace3;;s.f.;;tl;4;898;23;0;0
haracié;;pc. pf. a.;;tl;4;898;40;0;0
haraciee;;s.f.;;tl;4;898;45;0;0
haracier;;s.m.;harecier;tl;4;898;49;0;0
haras;;s.m.;;tl;4;899;2;0;0
haraudie;hiraudie;s.f.;;;4;1102;32;1;
haraut;hiraut;s.m.;;;4;1103;47;1;
haraz1;;s.m.;;tl;4;899;15;0;0
haraz2;;s.m.;;tl;4;899;20;0;0
harbaut;herbot;s.m., a.;;;4;1072;16;1;
harberge;herberge;s.f. und m.;;;4;1057;29;1;
harbergier;herbergier;v.;;;4;1063;31;1;
harcele;;s.f.;;tl;4;900;16;0;0
harche;herce;s.f.;;;4;1072;42;1;
harde;;s.f.;;tl;4;900;25;0;0
hardee;;s.f.;;tl;4;900;33;0;0
hardeillon;hardillon;s.m.;;;4;909;40;1;
hardëiz;;s.m.;;tl;4;900;38;0;0
hardel;;s.m.;;tl;4;900;43;0;0
hardele;;s.f.;;tl;4;902;45;0;0
hardelee;;s.f.;;tl;4;902;48;0;0
hardelet;;s.m.;;tl;4;903;1;0;0
hardement;;s.m.;hardiment, herdement;tl;4;903;4;0;0
hardëor;;s.m.;;tl;4;905;30;0;0
hardi;;a.;ardi;tl;4;905;33;0;0
hardïance;;s.f.;;tl;4;908;17;0;0
hardïece;;s.f.;ardïece;tl;4;908;24;0;0
hardïement;;s.m.;;tl;4;908;44;0;0
hardiëor;;s.m.;;tl;4;908;48;0;0
hardier;;s.m.;;tl;4;908;52;0;0
hardier;herdier1;s.m.;;;4;1077;5;1;
hardiere;;s.f.;;tl;4;909;11;0;0
hardïeté;;s.f.;;tl;4;909;26;0;0
hardiier;hardoiier;v.;;;4;911;11;1;
hardillier;;v.;;tl;4;909;33;0;0
hardillon;;s.m.;hardeillon;tl;4;909;40;0;0
hardiment;hardement;s.m.;;;4;903;4;1;
hardine;;s.f.;;tl;4;910;38;0;0
hardir;;v.;;tl;4;910;42;0;0
hardité;;s.f.;;tl;4;910;45;0;0
hardoble;haldrobe;s.;;;4;853;21;1;
hardoi;;s.m.;;tl;4;911;2;0;0
hardoiement;;s.m.;;tl;4;911;4;0;0
hardoiier;;v.;hardiier, herdoiier, heldiier, heudiier;tl;4;911;11;0;0
hardoiier;heldiier;v.;;;4;1053;17;1;
hardoil;;s.m.;;tl;4;912;35;0;0
hardoir;;s.m.;hardouer;tl;4;912;49;0;0
hardouer;hardoir;s.m.;;;4;912;49;1;
hardouïn;;a.;;tl;4;913;12;0;0
hare!;;interj.;hale!;tl;4;913;14;0;0;;;;
harecier;haracier;s.m.;;;4;898;49;1;;;;;
harel;;s.m.;;tl;4;913;33;0;1;0;4;1924;50
harele;;s.f.;herele;tl;4;913;38;0;0;;;;
harelos;;a.;;tl;4;914;13;0;0;;;;
harenc;;s.m.;;tl;4;914;16;0;1;0;4;1925;5
harengaison;;s.f.;harenguison;tl;4;915;9;0;0;;;;
harengerie;;s.f.;harenguerie;tl;4;915;12;0;0;;;;
harengier;;s.m.;harenguier;tl;4;915;15;0;1;0;4;1925;13
harengiere;;s.f.;;tl;4;915;30;0;0;;;;
harenguerie;harengerie;s.f.;;;4;915;12;1;;;;;
harenguier;harengier;s.m.;;;4;915;15;1;;;;;
harenguison;harengaison;s.f.;;;4;915;9;1;;;;;
hareque;;s.f.;areste;tl;4;915;33;0;0;;;;
hareque;areste2;s.f.;;;1;516;32;1;;;;;
harer;;v.;haler, hasler;tl;4;915;37;0;0;;;;
hareter;;v.;;tl;4;916;6;0;0
hareu!;haro!;interj.;;;4;928;38;1;
harevale;;s.f.;;tl;4;916;21;0;0
hargaut;harigot;s.m.;;;4;918;25;1;
hargne;hergne;s.f.;;;4;1079;17;1;
hargnos;hergnos;a.;;;4;1079;27;1;
hargote;harigote;s.f.;;;4;919;12;1;
hargoter;ergoter;v.;;;3;757;9;1;
hari!;;interj.;;tl;4;916;34;0;0
harïanigris;;s.m.;;tl;4;917;41;0;0
harïaplat;;s.m.;;tl;4;917;48;0;0
hariborras;;s.m.;;tl;4;918;6;0;0
haricoc;harigot;s.m.;;;4;918;25;1;
harid;;s.m.;;tl;4;918;23;0;0
harigot;;s.m.;haligot, hargaut, haricoc, herigaut, hericot;tl;4;918;25;0;0
harigote;;s.f.;haligote, hargote, harligote;tl;4;919;12;0;0
harigoter;;v.;haligoter, halegouter;tl;4;919;30;0;0
hariier;;v.;heriier, hairiier;tl;4;921;1;0;0
harincsop;;s.m.;;tl;4;921;12;0;0
harir;;v.;;tl;4;921;16;0;0
harivel;;s.m.;;tl;4;921;20;0;0
harke;;s.f.;harque;tl;4;921;30;0;0
harle;hasle;s.m.;;;4;955;7;1;
harler;hasler;v.;;;4;956;19;1;
harlige;haliegre;a.;;;4;858;5;1;
harligote;harigote;s.f.;;;4;919;12;1;
harmeschiere;haschiere;s.f.;;;4;953;36;1;
harnais;harnois;s.m.;;;4;922;33;1;
harnaise;harnoise;s.f.;;;4;928;27;1;
harnas;harnois;s.m.;;;4;922;33;1;
harnaschëure;harneschëure;s.f.;;;4;921;45;1;
harnescherie;;s.f.;;tl;4;921;41;0;0
harneschëure;;s.f.;harnaschëure;tl;4;921;45;0;0
harneschier;;v.;herneschier, haneker;tl;4;921;52;0;0
harnoi;harnois;s.m.;;;4;922;33;1;
harnoie;harnoise;s.f.;;;4;928;27;1;
harnois;;s.m.;harnais, harnas, harnoi, hernois;tl;4;922;33;0;0
harnoise;;s.f.;harnaise, harnoie;tl;4;928;27;0;0
harnu;hernu;s.m.;;;4;1088;45;1;
haro!;;interj.;hareu!, halo!, halou!, haulo!, hero!;tl;4;928;38;0;0
haro;halou!;interj., s.m.;;;4;860;41;1;
haro;haulo!;interj.;;;4;1003;46;1;
haroce;;a.;;tl;4;932;8;0;0
haron;;s.m.;hairon;tl;4;932;18;0;0
haron;hairon;s.m.;;;4;837;42;1;
harpail;;s.m.;herpail;tl;4;932;20;0;0
harpaille;;s.f.;herpaille;tl;4;932;31;0;0
harpe;;s.f.;herpe;tl;4;932;35;0;0
harpele;;s.f.;;tl;4;935;34;0;0
harpement;;s.m.;;tl;4;935;38;0;0
harpëor1;;s.m.;herpëor;tl;4;935;47;0;0
harpëor2;;s.m.;;tl;4;936;30;0;0
harper1;;v.;herper;tl;4;936;34;0;0
harper2;;v.;;tl;4;937;23;0;0
harpëure;;s.f.;;tl;4;937;46;0;0
harpier;;s.m.;;tl;4;938;5;0;0
harpin;;s.m.;harpine ;tl;4;938;11;0;0
harpine;harpin;s.m.;;;4;938;11;1;
harpoi;harpois;s.f.;;;4;938;24;1;
harpoiier1;;v.;herpoiier;tl;4;938;16;0;0
harpoiier2;;v.;;tl;4;938;20;0;0
harpois;;s.f.;harpoi;tl;4;938;24;0;0
harpon;;s.m.;;tl;4;938;33;0;0
harque;harke;s.f.;;;4;921;30;1;
harrotte;;s.f.;;tl;4;938;49;0;0
harsasis;assassis;s.m.;;;1;569;28;1;
hart;;s.f.;;tl;4;939;8;0;0
hartie;;s.f.;;tl;4;945;20;0;0
has;;s.m.;;tl;4;945;24;0;0
hasardel;;s.m.;;tl;4;945;31;0;0
hasardëor;;s.m.;;tl;4;945;42;0;0
hasarder;;v.;;tl;4;946;5;0;0
hasarderie;;s.f.;;tl;4;946;16;0;0
hasart;;s.m.;;tl;4;946;23;0;0
hasche;hache;s.f.;;;4;811;7;1;
hascheré;;pc. pf. a.;;tl;4;950;5;0;0
haschiee;;s.f.;hachiee;tl;4;950;17;0;0
haschiere;;s.f.;hachiere, harmeschiere ;tl;4;953;36;0;0
haser;;v.;;tl;4;954;16;0;0
hasetëor;;s.m.;;tl;4;954;40;0;0
haseter;;v.;;tl;4;954;46;0;0
haslaison;;s.f.;halaison;tl;4;955;4;0;0
hasle;;s.m.;hale, halle, harle;tl;4;955;7;0;0
hasler;;v.;haler, harler;tl;4;956;19;0;0
hasler;harer;v.;;;4;915;37;1;
haslos;;a.;halos;tl;4;957;33;0;0
hasoi;;s.m.;;tl;4;957;40;0;0
haspal;haspel;s.m.;;;4;958;6;1;
haspe;;s.f.;;tl;4;957;44;0;0
haspel;;s.m.;haspal, haspol;tl;4;958;6;0;0
hasphan;;s.m.;;tl;4;958;23;0;0
hasple;;s.m.;;tl;4;958;29;0;0
haspler;;v.;;tl;4;958;41;0;0
haspol;haspel;s.m.;;;4;958;6;1;
hast;;s.f.;;tl;4;958;45;0;0
hastage;;s.m.;;tl;4;958;47;0;0
hastance;;s.f.;;tl;4;958;50;0;0
haste;hanste;s.f.;;;4;880;4;1;
haste1;;s.f. und m.;;tl;4;959;2;0;0
haste2;;s.f.;heste;tl;4;962;16;0;0
haste3;;a.;;tl;4;963;39;0;0
hastece;;s.f.;;tl;4;964;8;0;0
hastecul;;s.m.;;tl;4;964;13;0;0
hastee;;s.f.;;tl;4;964;20;0;0
hasteement;haster;v.;;;4;966;1;1;
hastelet;;s.m.;hastilet;tl;4;964;27;0;0
hastement;;s.m.;;tl;4;965;12;0;0
haste menu;;s.m.;haste menue;tl;4;965;17;0;0
haste menue;haste menu;s.m.;;;4;965;17;1;
hastëor;;s.m.;;tl;4;965;46;0;0
haster;;v.;hester, hasteement ;tl;4;966;1;0;0
haster;hanter;v.;;;4;885;34;1;
hasterie;;s.f.;;tl;4;976;2;0;0;
hasterl;haterel;s.m.;;;4;982;48;1;;
hasteté;;s.f.;;tl;4;976;10;0;0;
hastier;;s.m.;;tl;4;976;13;0;0;
hastif;;a.;;tl;4;976;41;0;0;
hastilet;hastelet;s.m.;;;4;964;27;1;;
hastin;;;;tl;4;1925;16;0;1;1
hastir;;v.;hatir;tl;4;980;51;0;0;
hastivece;;s.f.;;tl;4;981;13;0;0;
hastivel;;s.m.;;tl;4;981;16;0;0;
hastivement;;s.m.;;tl;4;981;31;0;0;
hastivet;;a.;;tl;4;981;36;0;0;
hastiveté;;s.f.;hastivité;tl;4;981;51;0;0;
hastivité;hastiveté;s.f.;;;4;981;51;1;;
hastivos;;a.;;tl;4;982;36;0;0;
hastoiier;;v.;;tl;4;982;44;0;0;
haterel;;s.m.;haiterel, hasterl;tl;4;982;48;0;0;;;;
hatiplat;;s.m.;;tl;4;986;48;0;0;;;;
hatiplel;;s.m.;;tl;4;987;17;0;0;;;;
hatir;hastir;v.;;;4;980;51;1;;;;;
hatrelee;;s.f.;;tl;4;987;35;0;0;;;;
hau;;interj.;;tl;4;987;38;0;0;;;;
hauban;;s.m.;;tl;4;987;41;0;0;;;;
haubanage;;s.m.;;tl;4;988;27;0;0;;;;
haubanerie;;s.f.;;tl;4;988;30;0;0;;;;
haubanier;;a., s.;;tl;4;988;44;0;0;;;;
hauberc;;s.m.;halberc, auberc (h)aubert, hausberc, ausberc, o(s)berc;tl;4;989;6;0;0;;;;
haubercot;;s.m.;;tl;4;994;33;0;0;;;;
hauberge;herberge;s.f. und m.;;;4;1057;29;1;;;;;
haubergerie;;s.f.;haubregerie;tl;4;994;38;0;0;;;;
haubergier;herbergier;v.;;;4;1063;31;1;;;;;
haubergier1;;s.m.;haubregier;tl;4;994;41;0;1;0;4;1925;24
haubergier2;;s.m.;haubregier;tl;4;995;7;0;0
haubergier3;;v.;haubregier;tl;4;995;11;0;0
hauberjol;hauberjuel;s.m.;;;4;997;23;1;
hauberjon;;s.m.;haubrejon;tl;4;996;4;0;0
hauberjonier;;s.m.;;tl;4;997;19;0;0
hauberjuel;;s.m.;haubrejuel, hauberjol;tl;4;997;23;0;0
hauboit;;s.m.;;tl;4;997;36;0;0
haubré;hobé;s.m.;;;4;1114;38;1;
haubregerie;haubergerie;s.f.;;;4;994;38;1;
haubregier;haubergier1;s.m.;;;4;994;41;1;
haubregier;haubergier2;s.m.;;;4;995;7;1;
haubregier;haubergier3;v.;;;4;995;11;1;
haubrejon;hauberjon;s.m.;;;4;996;4;1;
haubrejuel;hauberjuel;s.m.;;;4;997;23;1;
hauce;;s.f.;hausse;tl;4;997;45;0;0
haucëor;;s.m.;;tl;4;998;20;0;0
haucepié;;s.m.;;tl;4;998;24;0;0
hauceprime;;s.f.;;tl;4;998;35;0;0
haucete;;s.f.;;tl;4;998;39;0;0
haucier;;v.;;tl;4;998;50;0;0
hauçoiier;;v.;haussoiier;tl;4;1002;29;0;0
hauçor;;a. comp.;;tl;4;1002;38;0;0
haudïete;;s.f.;;tl;4;1003;24;0;0
haudragëor;;s.m.;;tl;4;1003;30;0;0
haudragier;;v.;;tl;4;1003;30;0;0
haudrague;;s.f.;;tl;4;1003;30;0;0
haudre;;a.;haudré ;tl;4;1003;33;0;0
haudré;haudre;a.;;;4;1003;33;1;
haue;höe1;s.f.;;;4;1124;43;1;
haue;höe2;s.f.;;;4;1124;49;1;
haule;;s.f.;;tl;4;1003;42;0;0
haule;hale;s.f.;;;4;853;31;1;
haulo!;;interj.;haro;tl;4;1003;46;0;0
haulo!;haro!;interj.;;;4;928;38;1;
hauman;hoveman;s.m.;;;4;1195;28;1;
haure;;s.f.;;tl;4;1003;48;0;0
hausassis;assassis;s.m.;;;1;569;28;1;
hausberc;hauberc;s.m.;;;4;989;6;1;
haussage;;s.m.;;tl;4;1004;1;0;0
hausse;hauce;s.f.;;;4;997;45;1;
haussiere;;s.f.;;tl;4;1005;38;0;0
haussoiier;hauçoiier;v.;;;4;1002;29;1;
haut;;a.;halt;tl;4;1005;44;0;0
hautage;;s.m.;;tl;4;1025;50;0;0
hautain;;a.;haltain;tl;4;1026;1;0;0
hautaine;;s.f.;;tl;4;1028;20;0;0
hautainerie;;s.f.;;tl;4;1028;26;0;0
hautaineté;;s.f.;;tl;4;1028;37;0;0
hautal;;a.;;tl;4;1028;46;0;0
hautece;;s.f.;haltece;tl;4;1029;1;0;0
hautee;;s.f.;;tl;4;1032;28;0;0
hautelet;;a.;;tl;4;1032;31;0;0
hauterece;;s.f.;;tl;4;1032;37;0;0
hautet;;a.;;tl;4;1032;40;0;0
hauteté;;s.f.;;tl;4;1032;47;0;0
hauti ;;a.;;tl;4;1032;50;0;0
hautif;;a.;;tl;4;1033;5;0;0
hautin;;a.;;tl;4;1033;11;0;0
hautisme;;a. superl.;;tl;4;1033;23;0;0
hautoire;;s.f.;;tl;4;1034;33;0;0
hauton;;s.m.;hoton, rehauton;tl;4;1034;36;0;0
hauton;hoton;s.m.;;;4;1187;45;1;
hautor1;;a. comp.;;tl;4;1034;42;0;0
hautor2;;s.f.;;tl;4;1035;29;0;0
hauture;;s.f.;;tl;4;1036;7;0;0;;;;
havage;;s.m.;;tl;4;1036;19;0;0;;;;
havart;;s.m.;;tl;4;1036;25;0;0;;;;
have1;;a.;havre;tl;4;1036;33;0;0;;;;
have2;;interj.;;tl;4;1037;37;0;0;;;;
havee;;s.f.;;tl;4;1037;42;0;0;;;;
havellon;;s.m.;havilon;tl;4;1037;45;0;0;;;;
havellonier;;v.;;tl;4;1038;6;0;0;;;;
havene;;s.m.;hafne, havre, havle, hable;tl;4;1038;20;0;1;0;4;1925;28
havene;able1;s.m.;;;1;55;21;1;;;;;
haver;;v.;;tl;4;1039;49;0;0;;;;
haveron;;s.m.;;tl;4;1040;16;0;0;;;;
havet;;s.m.;;tl;4;1040;24;0;0;;;;
haveté;;pc. pf. a.;;tl;4;1041;5;0;0;;;;
havëure;;s.f.;;tl;4;1041;11;0;0;;;;
havilon;havellon;s.m.;;;4;1037;45;1;;;;;
havir;;v.;;tl;4;1041;22;0;0
havle;havene;s.m.;;;4;1038;20;1;
havon;;s.m.;;tl;4;1041;29;0;0
havondosement;;adv.;;tl;4;1041;34;0;0
havoniere;;s.f.;;tl;4;1041;40;0;0
havot1;;s.m.;;tl;4;1041;44;0;0
havot2;;s.m.;;tl;4;1042;4;0;0
havotee;;s.f.;;tl;4;1042;41;0;0
havre;have1;a.;;;4;1036;33;1;
havre;havene;s.m.;;;4;1038;20;1;
havredas;;s.m.;;tl;4;1042;47;0;0
hawel;höel;s.m.;;;4;1125;45;1;
hay!;;interj.;hé!, a, ah, ai, äi, ha, hai, häi, é, las, hez;tl;4;1043;8;0;0
hay!;a2;interj.;;;1;1;17;1;
hay!;ai!;interj.;;;1;225;5;1;
hay!;äi!;interj.;;;1;224;31;1;
hay!;e2;interj.;;;3;5;15;1;
hay!;ha!;interj.;;;4;809;46;1;
hay!;hai!;interj.;;;4;819;24;1;
hay!;häi!;interj.;;;4;819;2;1;
hay!;hez;interj.;;;4;1095;50;1;
hay!;las;a.;;;5;205;27;1;
hé;;s.m.;;tl;4;1043;11;0;0
hé!;a2;interj.;;;1;1;17;1;
hé!;ai!;interj.;;;1;225;5;1;
hé!;äi!;interj.;;;1;224;31;1;
hé!;e2;interj.;;;3;5;15;1;
hé!;ha!;interj.;;;4;809;46;1;
hé!;hai!;interj.;;;4;819;24;1;
hé!;häi!;interj.;;;4;819;2;1;
hé!;hay!;interj.;;;4;1043;8;1;
hé!;hez;interj.;;;4;1095;50;1;
hé!;las;a.;;;5;205;27;1;;;;;
heaume;;s.m.;eaume, helme, elme, erme, hiaume, iaume, hïaume, iame, yaume;tl;4;1044;18;0;0;;;;
heaumer;;v.;(h)elmer, hiaumer, reheaumer;tl;4;1049;1;0;0;;;;
heaumerie;;s.f.;hiaumerie;tl;4;1049;35;0;1;0;4;1925;31
heaumet;;s.m.;(h)elmet, hiaumet;tl;4;1049;41;0;0;;;;
hëaumier;heaumier1;s.m.;;;4;1050;1;1;;;;;
heaumier1;;s.m.;hiaumier, hëaumier;tl;4;1050;1;0;0;;;;
heaumier2;;s.m.;hiaumier;tl;4;1050;18;0;0;;;;
heaumiere;;s.f.;hiaumiere;tl;4;1050;28;0;0;;;;
hebdomadaire;;a., s.;ebdomadaire;tl;4;1050;43;0;0;;;;
heberge;herberge;s.f. und m.;;;4;1057;29;1;;;;;
hebergerie;herbergerie;s.f.;;;4;1061;16;1;;;;;
hebergier;herbergier;v.;;;4;1063;31;1;;;;;
hebert;;s.m.;;tl;4;1050;50;0;0;;;;
hebohet;;s.m.;;tl;4;1051;1;0;0;;;;
hebré;;a.;ebré;tl;4;1051;8;0;0;;;;
hebré;ebré;a.;;;3;11;29;1;;;;;
hebrieu;;s.;ebrieu;tl;4;1051;8;0;0;;;;
hebrieu;ebrieu;s.m., a.;;;3;11;44;1;;;;;
hec1;;s.m.;;tl;4;1051;11;0;0;;;;
hec2;;s.m.;;tl;4;1051;15;0;0;;;;
hece;heuce;s.f.;;;4;1090;43;1;;;;;
heche1;;s.f.;hecque;tl;4;1051;19;0;0;;;;
heche2;;s.f.;hecque;tl;4;1051;23;0;0;;;;
hechier;;v.;hecquier;tl;4;1051;29;0;0;;;;
hecque;heche1;s.f.;;;4;1051;19;1;;;;;
hecque;heche2;s.f.;;;4;1051;23;1;;;;;
hecquier;hechier;v.;;;4;1051;29;1;;;;;
hee;ee;s.f.;;;3;18;11;1;;;;;
hee1;;s.f.;ee;tl;4;1051;40;0;0;;;;
hee2;;s.f.;;tl;4;1051;43;0;1;0;4;1925;36
heel;;s.f.;;tl;4;1052;18;0;0;;;;
hef;;s.m.;;tl;4;1052;24;0;0
heingre;haingre;a.;;;4;826;45;1;
(h)eir;oir;s.m.;;;6;1027;35;1;
heire;haire;s.f.;;;4;834;10;1;
heit;hait;s.m.;;;4;842;4;1;
hel;;s.m.;;tl;4;1053;3;0;0
hé las!;las;a.;;;5;205;27;1;
helde;heute;s.f.;;;4;1095;37;1;
heldiier;;v.;hardoiier;tl;4;1053;17;0;0
heldiier;hardoiier;v.;;;4;911;11;1;
hele;;s.m.;;tl;4;1053;20;0;0
helebore;;s.m.;elebre, elebore;tl;4;1053;35;0;0
helebore;elebre;s.m.;;;3;28;28;1;
helemot;halimot;s.m.;;;4;859;24;1;
heler;;v.;;tl;4;1053;43;0;0
heliotrope;;s.m. oder f.;eliotrope;tl;4;1054;1;0;0
heliotrope;eliotrope;s.m.;;;3;32;1;1;
helir;;v.;;tl;4;1054;3;0;0
helle;herle1;s.f.;;;4;1087;18;1;
helme;heaume;s.m.;;;4;1044;18;1;
(h)elmer;heaumer;v.;;;4;1049;1;1;
(h)elmet;heaumet;s.m.;;;4;1049;41;1;
heloire;;s.f.;;tl;4;1054;16;0;0
helt;heut;s.m.;;;4;1093;8;1;
helte;heute;s.f.;;;4;1095;37;1;
hemine;;s.f.;emine;tl;4;1054;20;0;0
hemisphere;emispere;s.m.;;;3;81;36;1;
hemorröides;emorröides;s.f. pl.;;;3;83;40;1;
henap;hanap;s.m.;;;4;865;43;1;
henapee;hanepee;s.f.;;;4;872;36;1;
henapel;hanepel;s.m.;;;4;873;10;1;
henaperie;haneperie;s.f.;;;4;873;52;1;
henapier;hanepier1;s.m.;;;4;874;3;1;
henapin;hanepin;s.m.;;;4;875;36;1;
hengaison;;s.f.;henguison;tl;4;1054;29;0;0
henguier;;v.;;tl;4;1054;34;0;0
henguison;hengaison;s.f.;;;4;1054;29;1;
henïement;;s.m.;;tl;4;1055;5;0;0
heniier;;v.;;tl;4;1055;13;0;0
henir;;v.;hignir;tl;4;1055;16;0;0
henissement;;s.m.;;tl;4;1056;9;0;0
heniter;;v.;;tl;4;1056;14;0;0
henöart;;s.m.;hanöart;tl;4;1056;20;0;0
hera;hiraut;s.m.;;;4;1103;47;1;
herage;;s.m.;airage;tl;4;1056;33;0;0
herage;airage;s.m.;;;1;251;43;1;
heraigne;iraigne;s.f.;;;4;1433;19;1;
heral;eral;s.m.;;;3;746;45;1;
herauder;hirauder;v.;;;4;1102;12;1;;;;;
heraudie;hiraudie;s.f.;;;4;1102;32;1;;;;;
heraut;hiraut;s.m.;;;4;1103;47;1;;;;;
herbage;erbage;s.m.;;;3;746;47;1;;;;;
herbaille;erbaille;s.f.;;;3;747;1;1;;;;;
herban;;s.m.;arban;tl;4;1056;42;0;0;;;;
herbant;erbant;s.m.;;;3;747;9;1;;;;;
herbaut;;a.;;tl;4;1056;47;0;0;;;;
herbe;erbe;s.f.;;;3;747;14;1;;;;;
herbé;erber;v.;;;3;749;34;1;;;;;
herbee;erbee;s.f.;;;3;749;14;1;;;;;
herbelee;erbolee;s.f.;;;3;752;35;1;;;;;
herbelete;erbelete;s.f.;;;3;749;27;1;;;;;
herber;erber;v.;;;3;749;34;1;;;;;
herberc;;s.m.;herbert;tl;4;1057;2;0;0;;;;
herberge;;s.f. und m.;haberge, harberge, hauberge, heberge;tl;4;1057;29;0;1;0;4;1925;39
herbergement;;s.m.;;tl;4;1059;29;0;0
herbergëor;;s.m.;;tl;4;1060;32;0;0
herbergerie;;s.f.;hebergerie;tl;4;1061;16;0;0
herbergiee;;s.f.;aubergiee;tl;4;1063;20;0;0
herbergier;;v.;habergier, harbergier, haubergier, hebergier;tl;4;1063;31;0;0
herbergison;;s.f.;;tl;4;1069;46;0;0
herberie;erberie;s.f.;;;3;750;1;1;
herberjable;;a.;;tl;4;1070;16;0;0
herberjage;;s.m.;;tl;4;1070;21;0;0
herberjaile;;s.f.;;tl;4;1072;12;0;0
herbert;herberc;s.m.;;;4;1057;2;1;
herbete;erbete;s.f.;;;3;750;4;1;
herbëure;erbëure;s.f.;;;3;750;21;1;
herbier;erbier1;s.m.;;;3;750;24;1;
herbier;erbier2;s.m.;;;3;751;5;1;
herbiere;erbiere2;s.f.;;;3;751;25;1;
herbiere;erbiere2;s.f.;;;3;751;42;1;
herbiz;erbiz;s.m.;;;3;751;49;1;
herboi;erboi;s.m.;;;3;752;6;1;
herbolee;erbolee;s.f.;;;3;752;35;1;
herbor;erbor1;s.m.;;;3;752;46;1;
herbos;erbos;a., s.m.;;;3;753;15;1;
herbot;;s.m., a.;harbaut ;tl;4;1072;16;0;0
herbu;erbu;a., s.m.;;;3;753;49;1;
herbue;erbue;s.f.;;;3;754;30;1;
herce;;s.f.;harche;tl;4;1072;42;0;0
hercëor;;s.m.;;tl;4;1073;25;0;0
hercëure;;s.f.;;tl;4;1073;35;0;0
